company,ticker,date,file,PERMNO,Ticker,IssuerNm,event_trading_day,next_call_date,car_m1_p3,n_days_car,long_run_start,long_run_end,long_run_abret,n_days_long_run,total_words,pres_words,qa_words,core_hits_total,core_hits_pres,core_hits_qa,adj_hits_total,adj_hits_pres,adj_hits_qa,lm_positive_total,lm_negative_total,lm_uncertainty_count_total,lm_tone_total,lm_uncertainty_total,lm_positive_pres,lm_negative_pres,lm_uncertainty_count_pres,lm_tone_pres,lm_uncertainty_pres,lm_positive_qa,lm_negative_qa,lm_uncertainty_count_qa,lm_tone_qa,lm_uncertainty_qa,fiscal_quarter,fiscal_year,fiscal_period,core_per_1000_total,core_per_1000_pres,core_per_1000_qa,adj_per_1000_total,adj_per_1000_pres,adj_per_1000_qa
Salesforce Inc,CRM,2024-02-28,2024-Feb-28-CRM.N-139808544678-Transcript.txt,90215,CRM,SALESFORCE INC,2024-02-28,2024-05-29,0.034218000000000005,5,2024-02-29,2024-05-28,-0.13916199999999998,62,13240,7861,5233,138,100,38,5,4,1,221,57,82,0.5899280575539568,0.00646738701790362,140,28,43,0.6666666666666666,0.005725699067909454,81,28,39,0.48623853211009177,0.007731958762886598,"4,0","2024,0",Q4 2024,10.42296072507553,12.721027859051011,7.261609019682782,0.3776435045317221,0.5088411143620405,0.19109497420217847
Salesforce Inc,CRM,2024-05-29,2024-May-29-CRM.N-137185156036-Transcript.txt,90215,CRM,SALESFORCE INC,2024-05-29,2024-08-28,-0.110413,5,2024-05-30,2024-08-27,-0.061131000000000005,62,11059,4118,6795,81,47,34,10,4,6,187,55,101,0.5454545454545454,0.0095363988291946,90,16,31,0.6981132075471698,0.008020698576972834,97,38,69,0.43703703703703706,0.010452961672473868,"1,0","2025,0",Q1 2025,7.324351207161588,11.413307430791646,5.003679175864606,0.9042408897730356,0.9713453132588635,0.8830022075055187
Salesforce Inc,CRM,2024-08-28,2024-Aug-28-CRM.N-138676516817-Transcript.txt,90215,CRM,SALESFORCE INC,2024-08-28,2024-12-03,-0.050498,5,2024-08-29,2024-12-02,0.168264,66,12310,7894,4313,66,51,15,11,9,2,196,52,82,0.5806451612903226,0.006920415224913495,138,26,43,0.6829268292682927,0.005666842382709541,58,25,39,0.39759036144578314,0.009336844625329183,"2,0","2025,0",Q2 2025,5.361494719740048,6.460602989612363,3.4778576396939482,0.8935824532900082,1.1401064099315936,0.46371435195919314
Salesforce Inc,CRM,2024-12-03,2024-Dec-03-CRM.N-140007659228-Transcript.txt,90215,CRM,SALESFORCE INC,2024-12-03,2025-02-26,0.089616,5,2024-12-04,2025-02-25,-0.047944000000000014,55,10338,6298,3931,40,34,6,17,11,6,180,46,86,0.5929203539823009,0.008667607337230397,125,19,45,0.7361111111111112,0.007463924365566429,55,26,41,0.35802469135802467,0.010780962398106757,"3,0","2025,0",Q3 2025,3.869220352099052,5.398539218799619,1.5263291783261257,1.6444186496420972,1.7465862178469354,1.5263291783261257
Salesforce Inc,CRM,2025-02-26,2025-Feb-26-CRM.N-137005223120-Transcript.txt,90215,CRM,SALESFORCE INC,2025-02-26,2025-05-28,-0.027604999999999998,5,2025-02-27,2025-05-27,-0.09455799999999999,62,10987,6241,4615,33,25,8,3,1,2,196,52,89,0.5806451612903226,0.00854126679462572,128,20,44,0.7297297297297297,0.007453837032017618,68,31,45,0.37373737373737376,0.01020408163265306,"4,0","2025,0",Q4 2025,3.003549649585874,4.00576830636116,1.733477789815818,0.2730499681441704,0.1602307322544464,0.4333694474539545
Salesforce Inc,CRM,2025-05-28,2025-May-28-CRM.N-137347267381-Transcript.txt,90215,CRM,SALESFORCE INC,2025-05-28,2025-09-03,-0.063405,5,2025-05-29,2025-09-02,-0.167714,66,14017,5088,8797,53,29,24,2,0,2,217,52,101,0.6133828996282528,0.007494805580290888,112,9,37,0.8512396694214877,0.007666804807293825,105,42,63,0.42857142857142855,0.0073796415602670725,"1,0","2026,0",Q1 2026,3.7811229221659413,5.699685534591195,2.7282027964078663,0.14268388385531855,0.0,0.22735023303398885
Salesforce Inc,CRM,2025-09-03,2025-Sep-03-CRM.N-140324742053-Transcript.txt,90215,CRM,SALESFORCE INC,2025-09-03,2025-12-03,-0.021637000000000003,5,2025-09-04,2025-12-02,-0.12989200000000004,63,13064,4983,7945,55,14,41,3,0,3,176,59,100,0.4978723404255319,0.007946598855689765,84,14,35,0.7142857142857143,0.007303839732888147,91,44,65,0.34814814814814815,0.008469055374592834,"2,0","2026,0",Q2 2026,4.2100428658909985,2.809552478426651,5.160478288231592,0.22963870177587262,0.0,0.3775959723096287
Salesforce Inc,CRM,2025-12-03,2025-Dec-03-CRM.N-138062899967-Transcript.txt,90215,CRM,SALESFORCE INC,2025-12-03,,0.103595,5,2025-12-04,2025-12-31,0.10836799999999999,19,11975,6521,5318,58,43,15,5,3,2,169,44,82,0.5868544600938967,0.0071609466422146535,108,12,47,0.8,0.0075660012878300065,60,31,35,0.31868131868131866,0.006833268254588051,"3,0","2026,0",Q3 2026,4.843423799582463,6.59408066247508,2.8206092515983454,0.41753653444676414,0.4600521392424475,0.376081233546446
Alphabet Inc,GOOGL,2022-02-01,2022-Feb-01-GOOGL.OQ-138419589371-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-02-01,2022-04-26,0.05578400000000001,5,2022-02-02,2022-04-25,-0.04611400000000001,57,9563,4214,5189,32,16,16,13,7,6,170,64,58,0.452991452991453,0.006384149697303247,83,15,16,0.6938775510204082,0.004041424602172266,87,48,42,0.28888888888888886,0.008415147265077139,"4,0","2021,0",Q4 2021,3.3462302624699363,3.7968675842429995,3.083445750626325,1.3594060441284115,1.6611295681063123,1.1562921564848718
Alphabet Inc,GOOGL,2022-04-26,2022-Apr-26-GOOGL.OQ-138254363287-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-04-26,2022-07-26,-0.011876000000000001,5,2022-04-27,2022-07-25,-0.034199000000000014,61,8430,4250,4020,9,9,0,12,8,4,135,70,55,0.3170731707317073,0.006871564217891054,83,20,17,0.6116504854368932,0.004216269841269841,52,49,38,0.0297029702970297,0.009903570497784727,"1,0","2022,0",Q1 2022,1.0676156583629894,2.1176470588235294,0.0,1.4234875444839858,1.8823529411764706,0.9950248756218905
Alphabet Inc,GOOGL,2022-07-26,2022-Jul-26-GOOGL.OQ-140228385298-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-07-26,2022-10-25,0.037114999999999995,5,2022-07-27,2022-10-24,0.014495000000000006,63,8594,3955,4468,22,14,8,7,5,2,143,63,75,0.3883495145631068,0.009119649805447471,66,20,18,0.5348837209302325,0.004805125467164976,77,42,57,0.29411764705882354,0.013163972286374134,"2,0","2022,0",Q2 2022,2.559925529439144,3.5398230088495577,1.7905102954341987,0.8145217593670003,1.2642225031605563,0.4476275738585497
Alphabet Inc,GOOGL,2022-10-25,2022-Oct-25-GOOGL.OQ-139231849236-Transcript.txt,90319,GOOGL,ALPHABET INC,2022-10-25,2023-02-02,-0.082512,5,2022-10-26,2023-02-01,-0.10077100000000003,67,8954,4277,4511,20,11,9,10,6,4,134,72,62,0.30097087378640774,0.007222739981360671,68,29,15,0.4020618556701031,0.0036836935166994107,66,42,47,0.2222222222222222,0.01076007326007326,"3,0","2022,0",Q3 2022,2.233638597274961,2.5718961889174654,1.9951230325870095,1.1168192986374805,1.4028524666822537,0.8867213478164486
Alphabet Inc,GOOGL,2023-02-02,2023-Feb-02-GOOGL.OQ-139696880209-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-02-02,2023-04-25,0.07097600000000001,5,2023-02-03,2023-04-24,0.016328000000000037,55,8500,4475,3867,73,52,21,13,10,3,183,67,42,0.464,0.005143277002204262,118,23,15,0.6737588652482269,0.0035194744251525107,65,43,27,0.2037037037037037,0.007165605095541401,"4,0","2022,0",Q4 2022,8.588235294117647,11.620111731843576,5.430566330488752,1.5294117647058825,2.2346368715083798,0.7757951900698216
Alphabet Inc,GOOGL,2023-04-25,2023-Apr-25-GOOGL.OQ-140631444702-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-04-25,2023-07-25,0.014048000000000001,5,2023-04-26,2023-07-24,0.05292199999999998,61,9229,4418,4649,93,64,29,11,7,4,196,51,64,0.5870445344129555,0.007221846084405326,110,16,15,0.746031746031746,0.0035486160397444995,86,34,49,0.43333333333333335,0.010898576512455516,"1,0","2023,0",Q1 2023,10.07693141185394,14.48619284744228,6.237900623790062,1.1918951132300357,1.5844273426889997,0.8604000860400086
Alphabet Inc,GOOGL,2023-07-25,2023-Jul-25-GOOGL.OQ-137436048683-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-07-25,2023-10-24,0.092026,5,2023-07-26,2023-10-23,0.20261499999999996,63,9052,4702,4197,129,79,50,6,4,2,203,49,51,0.6111111111111112,0.005888465535157603,130,13,15,0.8181818181818182,0.0033400133600534404,73,35,36,0.35185185185185186,0.008913097301312206,"2,0","2023,0",Q2 2023,14.250994255413168,16.801361122926412,11.913271384322135,0.6628369421122404,0.8507018290089324,0.47653085537288536
Alphabet Inc,GOOGL,2023-10-24,2023-Oct-24-GOOGL.OQ-139817940018-Transcript.txt,90319,GOOGL,ALPHABET INC,2023-10-24,2024-01-30,-0.07418,5,2023-10-25,2024-01-29,-0.043006,65,8284,4304,3825,99,67,32,7,5,2,173,54,57,0.5242290748898678,0.007149128308039634,103,13,14,0.7758620689655172,0.0033890099249576375,70,40,43,0.2727272727272727,0.011593421407387436,"3,0","2023,0",Q3 2023,11.950748430709801,15.566914498141264,8.366013071895425,0.8450024142926122,1.1617100371747213,0.5228758169934641
Alphabet Inc,GOOGL,2024-01-30,2024-Jan-30-GOOGL.OQ-137240585407-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-01-30,2024-04-25,-0.074657,5,2024-01-31,2024-04-24,0.028683000000000007,59,9090,4643,4282,119,85,34,6,4,2,205,52,48,0.5953307392996109,0.00553059108192188,123,12,11,0.8222222222222222,0.002492635395422615,82,39,37,0.35537190082644626,0.008971871968962172,"4,0","2023,0",Q4 2023,13.091309130913091,18.307129011415032,7.940214852872489,0.6600660066006601,0.8615119534783545,0.4670714619336758
Alphabet Inc,GOOGL,2024-04-25,2024-Apr-25-GOOGL.OQ-140275030701-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-04-25,2024-07-23,0.041581999999999994,5,2024-04-26,2024-07-22,0.069816,59,9213,4854,4191,99,75,24,5,2,3,209,61,58,0.5481481481481482,0.006612700946300308,136,15,17,0.8013245033112583,0.00369484894588133,73,45,41,0.23728813559322035,0.010186335403726708,"1,0","2024,0",Q1 2024,10.745685444480625,15.451174289245984,5.72655690765927,0.5427113860848801,0.4120313143798929,0.7158196134574087
Alphabet Inc,GOOGL,2024-07-23,2024-Jul-23-GOOGL.OQ-138522976138-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-07-23,2024-10-29,-0.055972,5,2024-07-24,2024-10-28,-0.12880600000000003,68,9189,4693,4374,121,74,47,15,9,6,200,49,52,0.606425702811245,0.005919854280510018,121,16,14,0.7664233576642335,0.0031503150315031502,79,32,38,0.42342342342342343,0.008968609865470852,"2,0","2024,0",Q2 2024,13.167918163021003,15.768165352652886,10.745313214449016,1.632386549134835,1.9177498401875133,1.371742112482853
Alphabet Inc,GOOGL,2024-10-29,2024-Oct-29-GOOGL.OQ-138685722887-Transcript.txt,90319,GOOGL,ALPHABET INC,2024-10-29,2025-02-04,0.047819,5,2024-10-30,2025-02-03,0.147478,64,10132,5008,4999,110,79,31,9,7,2,206,51,74,0.603112840466926,0.007619439868204283,117,16,19,0.7593984962406015,0.003965769150490503,89,34,55,0.44715447154471544,0.01142263759086189,"3,0","2024,0",Q3 2024,10.856691669956573,15.774760383386582,6.20124024804961,0.8882747729964469,1.3977635782747604,0.40008001600320064
Alphabet Inc,GOOGL,2025-02-04,2025-Feb-04-GOOGL.OQ-140067816357-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-02-04,2025-04-24,-0.091058,5,2025-02-05,2025-04-23,-0.16412499999999997,54,9431,4993,4312,105,65,40,12,12,0,192,46,66,0.6134453781512605,0.007366893626520817,109,20,26,0.689922480620155,0.005507307773776742,83,25,40,0.5370370370370371,0.009682885499878963,"4,0","2024,0",Q4 2024,11.133495917718164,13.018225515722012,9.27643784786642,1.2723995334535045,2.403364710594833,0.0
Alphabet Inc,GOOGL,2025-04-24,2025-Apr-24-GOOGL.OQ-137862582168-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-04-24,2025-07-23,0.008108,5,2025-04-25,2025-07-22,0.053951,60,8956,4155,4676,117,63,54,4,4,0,182,54,66,0.5423728813559322,0.0077428437353355235,99,16,18,0.7217391304347827,0.004604758250191865,83,37,48,0.38333333333333336,0.010645375914836993,"1,0","2025,0",Q1 2025,13.063867798124162,15.16245487364621,11.548331907613344,0.4466279589102278,0.9626955475330926,0.0
Alphabet Inc,GOOGL,2025-07-23,2025-Jul-23-GOOGL.OQ-139107531025-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-07-23,2025-10-29,0.0008250000000000002,5,2025-07-24,2025-10-28,0.27270500000000003,68,9276,4350,4796,117,77,40,5,5,0,165,45,76,0.5714285714285714,0.008584660567039422,85,11,23,0.7708333333333334,0.00558252427184466,80,33,53,0.415929203539823,0.011466897446992644,"2,0","2025,0",Q2 2025,12.61319534282018,17.70114942528736,8.340283569641368,0.5390254420008624,1.1494252873563218,0.0
Alphabet Inc,GOOGL,2025-10-29,2025-Oct-29-GOOGL.OQ-140857956258-Transcript.txt,90319,GOOGL,ALPHABET INC,2025-10-29,,0.058759000000000006,5,2025-10-30,2025-12-31,0.141316,43,8670,4279,4253,142,84,58,15,12,3,154,37,60,0.612565445026178,0.007270964614638876,93,11,18,0.7884615384615384,0.004443347321648976,61,25,42,0.4186046511627907,0.010286554004408524,"3,0","2025,0",Q3 2025,16.37831603229527,19.630754849263848,13.637432400658358,1.7301038062283738,2.804393549894835,0.7053844345168117
Mastercard Inc,MA,2022-01-27,2022-Jan-27-MA.N-140216062339-Transcript.txt,91233,MA,MASTERCARD INC,2022-01-27,2022-04-28,0.108731,5,2022-01-28,2022-04-27,0.073329,62,10859,4119,6505,4,2,1,1,0,1,118,68,101,0.26881720430107525,0.00988355024953518,71,15,23,0.6511627906976745,0.0059740259740259745,47,52,78,-0.050505050505050504,0.012668507389962644,"4,0","2021,0",Q4 2021,0.3683580440187863,0.48555474629764506,0.153727901614143,0.09208951100469658,0.0,0.153727901614143
Mastercard Inc,MA,2022-04-28,2022-Apr-28-MA.N-140587637778-Transcript.txt,91233,MA,MASTERCARD INC,2022-04-28,2022-07-28,0.04046,5,2022-04-29,2022-07-27,-0.02933900000000001,61,10897,4484,6217,5,2,2,6,0,6,137,93,83,0.19130434782608696,0.008010036672457055,83,30,16,0.4690265486725664,0.003785190442394133,54,62,67,-0.06896551724137931,0.01124349723107904,"1,0","2022,0",Q1 2022,0.4588418830870882,0.44603033006244425,0.32169856844137046,0.5506102597045058,0.0,0.9650957053241113
Mastercard Inc,MA,2022-07-28,2022-Jul-28-MA.N-138531567951-Transcript.txt,91233,MA,MASTERCARD INC,2022-07-28,2022-10-27,-0.020942,5,2022-07-29,2022-10-26,-0.039306999999999995,63,10475,4060,6216,2,0,1,2,0,2,135,70,90,0.3170731707317073,0.009011715229798739,81,18,19,0.6363636363636364,0.0049921177088807145,54,51,71,0.02857142857142857,0.011821511821511822,"2,0","2022,0",Q2 2022,0.19093078758949883,0.0,0.16087516087516088,0.19093078758949883,0.0,0.32175032175032175
Mastercard Inc,MA,2022-10-27,2022-Oct-27-MA.N-140666287193-Transcript.txt,91233,MA,MASTERCARD INC,2022-10-27,2023-01-26,0.064148,5,2022-10-28,2023-01-25,0.126487,60,10522,3957,6354,2,0,1,5,2,3,126,60,74,0.3548387096774194,0.007377866400797607,68,13,17,0.6790123456790124,0.004582210242587601,58,46,57,0.11538461538461539,0.009292468209977176,"3,0","2022,0",Q3 2022,0.19007793195210038,0.0,0.15738117721120554,0.4751948298802509,0.5054334091483447,0.47214353163361666
Mastercard Inc,MA,2023-01-26,2023-Jan-26-MA.N-140180533465-Transcript.txt,91233,MA,MASTERCARD INC,2023-01-26,2023-04-27,-0.041663000000000006,5,2023-01-27,2023-04-26,-0.01439799999999999,62,10381,3802,6396,2,0,1,8,1,7,147,69,82,0.3611111111111111,0.008297075786704442,61,14,14,0.6266666666666667,0.003929273084479371,86,54,68,0.22857142857142856,0.01104254628126015,"4,0","2022,0",Q4 2022,0.19265966669877663,0.0,0.15634771732332708,0.7706386667951065,0.2630194634402946,1.0944340212632895
Mastercard Inc,MA,2023-04-27,2023-Apr-27-MA.N-139973235569-Transcript.txt,91233,MA,MASTERCARD INC,2023-04-27,2023-07-27,0.012124000000000001,5,2023-04-28,2023-07-26,-0.023656999999999997,61,10280,4222,5893,25,3,21,16,9,7,152,71,69,0.3632286995515695,0.007056657803231745,70,26,25,0.4583333333333333,0.006303580433686334,82,44,44,0.30158730158730157,0.007764249161814011,"1,0","2023,0",Q1 2023,2.4319066147859925,0.7105637138796779,3.5635499745460715,1.556420233463035,2.131691141639034,1.187849991515357
Mastercard Inc,MA,2023-07-27,2023-Jul-27-MA.N-140662117012-Transcript.txt,91233,MA,MASTERCARD INC,2023-07-27,2023-10-26,-0.013732000000000001,5,2023-07-28,2023-10-25,0.06864100000000001,63,10438,3887,6350,4,2,1,8,3,5,139,62,70,0.38308457711442784,0.007035883003316916,53,16,26,0.5362318840579711,0.0070709817786238785,86,45,44,0.31297709923664124,0.007217847769028871,"2,0","2023,0",Q2 2023,0.38321517532094274,0.5145356315924878,0.15748031496062992,0.7664303506418855,0.7718034473887316,0.7874015748031495
Mastercard Inc,MA,2023-10-26,2023-Oct-26-MA.N-140529937602-Transcript.txt,91233,MA,MASTERCARD INC,2023-10-26,2024-01-31,-0.01344,5,2023-10-27,2024-01-30,0.02657600000000001,64,10934,3842,6864,2,2,0,5,5,0,136,80,76,0.25925925925925924,0.007298569096321906,78,21,15,0.5757575757575758,0.0041265474552957355,58,58,61,0.0,0.009277566539923954,"3,0","2023,0",Q3 2023,0.18291567587342236,0.5205622071837585,0.0,0.45728918968355586,1.3014055179593962,0.0
Mastercard Inc,MA,2024-01-31,2024-Jan-31-MA.N-138163343523-Transcript.txt,91233,MA,MASTERCARD INC,2024-01-31,2024-05-01,0.038722000000000006,5,2024-02-01,2024-04-30,-0.030388,62,10607,3994,6434,10,10,0,23,11,12,126,89,72,0.17209302325581396,0.0071111111111111115,56,29,20,0.3176470588235294,0.0052812252442566675,70,59,51,0.08527131782945736,0.008253762744780709,"4,0","2023,0",Q4 2023,0.9427736400490242,2.5037556334501754,0.0,2.1683793721127556,2.754131196795193,1.8650917003419334
Mastercard Inc,MA,2024-05-01,2024-May-01-MA.N-136915606557-Transcript.txt,91233,MA,MASTERCARD INC,2024-05-01,2024-07-31,-0.030517,5,2024-05-02,2024-07-30,-0.063554,61,10888,3965,6725,9,6,3,14,9,5,167,66,71,0.4334763948497854,0.006805981595092024,84,21,22,0.6,0.005858854860186418,83,44,48,0.30708661417322836,0.007383479464697739,"1,0","2024,0",Q1 2024,0.8265980896399706,1.5132408575031526,0.44609665427509293,1.2858192505510655,2.269861286254729,0.7434944237918215
Mastercard Inc,MA,2024-07-31,2024-Jul-31-MA.N-137045610062-Transcript.txt,91233,MA,MASTERCARD INC,2024-07-31,2024-10-31,0.056688,5,2024-08-01,2024-10-30,0.05311799999999999,64,10890,3993,6762,23,3,20,19,8,11,170,81,82,0.3545816733067729,0.00784688995215311,69,14,20,0.6626506024096386,0.005254860746190226,101,66,62,0.20958083832335328,0.009496094348292235,"2,0","2024,0",Q2 2024,2.112029384756658,0.7513148009015778,2.9577048210588583,1.7447199265381084,2.0035061357375405,1.6267376515823722
Mastercard Inc,MA,2024-10-31,2024-Oct-31-MA.N-139607250411-Transcript.txt,91233,MA,MASTERCARD INC,2024-10-31,2025-01-30,0.004775999999999997,5,2024-11-01,2025-01-29,0.03542999999999999,59,10568,3540,6884,3,1,2,9,4,5,161,73,68,0.37606837606837606,0.0066929133858267716,75,19,17,0.5957446808510638,0.0049970605526161085,86,53,51,0.23741007194244604,0.007688828584350972,"3,0","2024,0",Q3 2024,0.2838758516275549,0.2824858757062147,0.2905287623474724,0.8516275548826646,1.1299435028248588,0.726321905868681
Mastercard Inc,MA,2025-01-30,2025-Jan-30-MA.N-138986380167-Transcript.txt,91233,MA,MASTERCARD INC,2025-01-30,2025-05-01,0.024215999999999998,5,2025-01-31,2025-04-30,0.05287,62,10895,4420,6331,3,3,0,6,6,0,174,71,98,0.4204081632653061,0.009365443425076453,77,25,25,0.5098039215686274,0.005915759583530526,97,45,73,0.36619718309859156,0.011935905820797907,"4,0","2024,0",Q4 2024,0.27535566773749426,0.6787330316742081,0.0,0.5507113354749885,1.3574660633484161,0.0
Mastercard Inc,MA,2025-05-01,2025-May-01-MA.N-137140072840-Transcript.txt,91233,MA,MASTERCARD INC,2025-05-01,2025-07-31,0.027319999999999997,5,2025-05-02,2025-07-30,-0.09842100000000004,61,10981,4030,6842,16,15,1,5,5,0,141,79,107,0.2818181818181818,0.010159513862514243,71,23,24,0.5106382978723404,0.006246746486205101,70,55,82,0.12,0.012424242424242424,"1,0","2025,0",Q1 2025,1.4570621983425918,3.7220843672456576,0.14615609470914936,0.4553319369820599,1.2406947890818858,0.0
Mastercard Inc,MA,2025-07-31,2025-Jul-31-MA.N-138793845180-Transcript.txt,91233,MA,MASTERCARD INC,2025-07-31,2025-10-30,0.015582,5,2025-08-01,2025-10-29,-0.10154999999999999,63,10905,4079,6684,5,0,5,9,7,2,158,81,74,0.32217573221757323,0.0070732173580577325,76,18,17,0.6170212765957447,0.004355623879067384,82,62,57,0.1388888888888889,0.008853681267474371,"2,0","2025,0",Q2 2025,0.4585052728106373,0.0,0.7480550568521843,0.8253094910591472,1.7161068889433686,0.2992220227408737
Mastercard Inc,MA,2025-10-30,2025-Oct-30-MA.N-138244127232-Transcript.txt,91233,MA,MASTERCARD INC,2025-10-30,,-0.0035660000000000067,5,2025-10-31,2025-12-31,0.025532,42,11103,3925,7048,5,1,4,6,1,5,147,75,78,0.32432432432432434,0.0073411764705882355,77,21,16,0.5714285714285714,0.004276931301790965,70,53,62,0.13821138211382114,0.009152642456451136,"3,0","2025,0",Q3 2025,0.4503287399801855,0.25477707006369427,0.5675368898978433,0.5403944879762226,0.25477707006369427,0.7094211123723042
T-Mobile US Ince,TMUS,2022-02-02,2022-Feb-02-TMUS.OQ-137872795284-Transcript.txt,91937,TMUS,T MOBILE U S INC,2022-02-02,2022-04-27,0.13034399999999996,5,2022-02-03,2022-04-26,0.22550499999999993,57,12843,3721,8899,0,0,0,0,0,0,199,60,86,0.5366795366795367,0.007077606781334869,79,10,25,0.7752808988764045,0.00717772035601493,120,49,61,0.42011834319526625,0.0071933962264150945,"4,0","2021,0",Q4 2021,0.0,0.0,0.0,0.0,0.0,0.0
T-Mobile US Ince,TMUS,2022-04-27,2022-Apr-27-TMUS.OQ-139195094436-Transcript.txt,91937,TMUS,T MOBILE U S INC,2022-04-27,2022-07-27,0.016978999999999998,5,2022-04-28,2022-07-26,0.09877000000000001,61,11665,2718,8750,0,0,0,1,0,1,195,70,72,0.4716981132075472,0.0065211484466986686,62,10,20,0.7222222222222222,0.007895775759968417,133,59,52,0.3854166666666667,0.006230529595015576,"1,0","2022,0",Q1 2022,0.0,0.0,0.0,0.08572653236176597,0.0,0.11428571428571428
T-Mobile US Ince,TMUS,2022-07-27,2022-Jul-27-TMUS.OQ-137742966259-Transcript.txt,91937,TMUS,T MOBILE U S INC,2022-07-27,2022-10-27,0.030579,5,2022-07-28,2022-10-26,0.04252600000000002,64,11599,2525,8855,0,0,0,1,0,1,173,79,88,0.373015873015873,0.008009465732228998,56,17,15,0.5342465753424658,0.006329113924050633,117,61,73,0.3146067415730337,0.008653390232337601,"2,0","2022,0",Q2 2022,0.0,0.0,0.0,0.08621432882145012,0.0,0.11293054771315642
T-Mobile US Ince,TMUS,2022-10-27,2022-Oct-27-TMUS.OQ-139242765376-Transcript.txt,91937,TMUS,T MOBILE U S INC,2022-10-27,2023-02-01,0.07780100000000001,5,2022-10-28,2023-01-31,-0.015376,64,11886,2487,9204,0,0,0,0,0,0,221,67,85,0.5347222222222222,0.007521458278028493,75,7,13,0.8292682926829268,0.005553182400683468,146,59,72,0.424390243902439,0.008181818181818182,"3,0","2022,0",Q3 2022,0.0,0.0,0.0,0.0,0.0,0.0
T-Mobile US Ince,TMUS,2023-02-01,2023-Feb-01-TMUS.OQ-138190993646-Transcript.txt,91937,TMUS,T MOBILE U S INC,2023-02-01,2023-04-27,-0.056443999999999994,5,2023-02-02,2023-04-26,0.012069000000000015,58,11411,2582,8621,0,0,0,1,0,1,212,95,101,0.3811074918566775,0.009389234916798364,75,13,26,0.7045454545454546,0.010855949895615866,136,81,75,0.2534562211981567,0.009159745969711773,"4,0","2022,0",Q4 2022,0.0,0.0,0.0,0.08763473841030585,0.0,0.11599582415033058
T-Mobile US Ince,TMUS,2023-04-27,2023-Apr-27-TMUS.OQ-137652296290-Transcript.txt,91937,TMUS,T MOBILE U S INC,2023-04-27,2023-07-27,-0.06029599999999999,5,2023-04-28,2023-07-26,-0.15656799999999998,61,11904,2601,9078,0,0,0,0,0,0,212,81,86,0.447098976109215,0.007612640524032929,71,3,23,0.918918918918919,0.009465020576131687,140,77,63,0.2903225806451613,0.007258900795022468,"1,0","2023,0",Q1 2023,0.0,0.0,0.0,0.0,0.0,0.0
T-Mobile US Ince,TMUS,2023-07-27,2023-Jul-27-TMUS.OQ-141181617621-Transcript.txt,91937,TMUS,T MOBILE U S INC,2023-07-27,2023-10-25,-0.040315000000000004,5,2023-07-28,2023-10-24,0.083395,62,11307,2315,8766,2,0,2,0,0,0,194,77,87,0.4317343173431734,0.008118701007838746,80,7,13,0.8390804597701149,0.005990783410138249,113,69,74,0.24175824175824176,0.00885909254160182,"2,0","2023,0",Q2 2023,0.17688157778367383,0.0,0.22815423226100845,0.0,0.0,0.0
T-Mobile US Ince,TMUS,2023-10-25,2023-Oct-25-TMUS.OQ-139031284278-Transcript.txt,91937,TMUS,T MOBILE U S INC,2023-10-25,2024-01-25,0.039689,5,2023-10-26,2024-01-24,-0.010470999999999994,61,11764,2056,9471,5,0,5,1,0,1,180,59,106,0.5062761506276151,0.009505873912653574,64,3,21,0.9104477611940298,0.010880829015544042,116,55,85,0.3567251461988304,0.009424548176072736,"3,0","2023,0",Q3 2023,0.42502550153009183,0.0,0.5279273571956499,0.08500510030601836,0.0,0.10558547143912997
T-Mobile US Ince,TMUS,2024-01-25,2024-Jan-25-TMUS.OQ-140258269838-Transcript.txt,91937,TMUS,T MOBILE U S INC,2024-01-25,2024-04-25,-0.024426999999999997,5,2024-01-26,2024-04-24,-0.022877,62,11882,2490,9119,3,0,3,0,0,0,223,57,110,0.5928571428571429,0.009807417974322396,75,2,26,0.948051948051948,0.011265164644714038,148,54,84,0.46534653465346537,0.009686346863468635,"4,0","2023,0",Q4 2023,0.25248274701228746,0.0,0.32898344116679457,0.0,0.0,0.0
T-Mobile US Ince,TMUS,2024-04-25,2024-Apr-25-TMUS.OQ-139789721886-Transcript.txt,91937,TMUS,T MOBILE U S INC,2024-04-25,2024-07-31,0.013161999999999997,5,2024-04-26,2024-07-30,-0.0011649999999999916,65,12159,1909,9999,1,0,1,0,0,0,182,82,113,0.3787878787878788,0.00977424098261396,56,3,11,0.8983050847457628,0.006124721603563474,126,78,102,0.23529411764705882,0.01068062827225131,"1,0","2024,0",Q1 2024,0.08224360555966774,0.0,0.10001000100010002,0.0,0.0,0.0
